clarity,price,cut_Fair,cut_Good,cut_Ideal,cut_Premium,cut_Very Good,color_D,color_E,color_F,color_G,color_H,color_I,color_J,carat,depth,table,x,y,z
1,12196,0,0,0,0,1,0,0,0,0,0,0,1,2.713050486477646,0.18833310702700495,2.030911726489468,2.164979178446177,2.230741732903361,2.053866738226568
3,2492,0,0,0,0,1,0,0,0,1,0,0,0,-0.18333878379736795,-0.9342125933673011,1.5849045994595192,0.03705328869027141,0.07050105646683526,-0.05140329878988192
3,872,0,0,1,0,0,0,1,0,0,0,0,0,-1.0168320989844222,-0.2326215306208604,-1.5371452897501228,-1.1776377400453906,-1.2506378696183118,-1.1440117990136087
3,14388,0,0,0,1,0,0,0,1,0,0,0,0,1.5044851794564174,-1.6358036561137417,-1.091138162720174,1.5886659166372856,1.5433924267644663,1.2144236222010216
1,7245,0,0,0,1,0,0,0,0,0,0,0,1,1.6920211753735046,0.32865131957629506,0.6928903453996215,1.5886659166372856,1.5523190411299062,1.494237994209537
2,16274,0,0,1,0,0,0,0,0,0,0,0,1,3.3381704728679367,-0.7938943808180109,-0.19912390866027618,2.5639652827754085,2.70385229427169,2.2937076285195808
2,743,0,0,1,0,0,0,1,0,0,0,0,0,-0.9751574332250695,0.46896953212558024,-0.645131035690225,-1.1510386664234422,-1.1792249546947904,-1.0374158477722701
7,886,0,0,1,0,0,0,0,1,0,0,0,0,-1.0376694318640987,-0.4430988494447906,0.24688321836967267,-1.248568603037254,-1.2238580265219912,-1.1839852807291114
4,1125,0,0,0,1,0,0,1,0,0,0,0,0,-0.829296103067335,-0.864053487092656,1.5849045994595192,-0.8761815723299707,-0.9024999093661449,-0.9041709087205959
3,4884,0,0,1,0,0,0,0,0,1,0,0,0,0.212570540916483,-0.6535761682687258,-0.19912390866027618,0.47150482451543557,0.39185917362268224,0.3216825305548051
3,1002,0,0,1,0,0,1,0,0,0,0,0,0,-0.9751574332250695,0.5391286384002253,-0.645131035690225,-1.1244395928014932,-1.1613717259639103,-1.0107668599619353
2,13755,0,0,0,1,0,0,0,0,0,0,1,0,2.5255144905605587,-1.986599187486962,0.6928903453996215,2.2447763993120233,2.221815118537921,1.747403378407717
5,575,0,0,0,0,1,0,1,0,0,0,0,0,-1.1001814305031277,0.1181740007523599,0.24688321836967267,-1.4436284762648792,-1.4202435425616757,-1.3172302197807855
4,482,0,0,1,0,0,0,0,0,0,1,0,0,-1.1210187633828042,0.25849221330165,-1.091138162720174,-1.4702275498868276,-1.4470233856579957,-1.3305547136859526
3,5027,0,0,0,1,0,0,0,0,0,0,1,0,0.6709918642693631,0.1181740007523599,0.24688321836967267,0.7995600658528044,0.8471165062601316,0.7747153233304972
2,4422,0,0,1,0,0,0,0,0,0,0,0,1,0.5668051998709812,0.46896953212558024,-0.645131035690225,0.7020301292389918,0.7399971338748492,0.7214173477098276
2,1286,1,0,0,0,0,0,1,0,0,0,0,0,-0.5584107756315423,-3.880895056902349,2.922925980549366,-0.26440287902514836,-0.2865635181507717,-0.6510055245224153
4,3084,0,0,1,0,0,0,0,1,0,0,0,0,-0.16250145091769158,0.46896953212558024,-0.645131035690225,0.02818693081628866,-0.009838472822126295,0.0551926524514574
3,625,0,0,1,0,0,0,0,1,0,0,0,0,-1.0168320989844222,-0.0923033180715703,-1.091138162720174,-1.2131031715413223,-1.214931412156551,-1.1306873051084416
4,540,0,0,1,0,0,0,0,0,0,0,0,1,-0.9959947661047459,-0.3027806368955055,-0.19912390866027618,-1.1510386664234422,-1.1792249546947904,-1.1040383172981068
7,946,0,0,1,0,0,0,0,0,1,0,0,0,-0.9751574332250695,-0.02214421179692524,-0.645131035690225,-1.1155732349275105,-1.0899588110403888,-1.0240913538671024
1,18172,0,0,1,0,0,0,0,1,0,0,0,0,2.5046771576808826,0.6092877446748703,-0.19912390866027618,2.0851819575803305,2.034356216863676,2.0005687626058983
1,2749,0,0,0,1,0,0,0,0,1,0,0,0,0.06670921075874835,-0.0923033180715703,-0.19912390866027618,0.29417766703577664,0.25795995814107914,0.2417355671238012
1,5263,0,0,1,0,0,0,1,0,0,0,0,0,0.6293171985100103,-0.0923033180715703,-0.645131035690225,0.7995600658528044,0.8292632775292516,0.7347418416149947
2,1656,0,0,1,0,0,0,1,0,0,0,0,0,-0.5792481085112187,-0.4430988494447906,-0.19912390866027618,-0.46832911012675554,-0.5008022629213363,-0.5044360915655735
1,1970,0,0,0,0,1,0,0,0,0,1,0,0,-0.16250145091769158,0.8197650634988005,-0.19912390866027618,-0.0782093636715067,-0.04554493028388707,0.02854366464112257
3,6471,0,0,0,1,0,0,0,0,1,0,0,0,0.5668051998709812,0.25849221330165,0.24688321836967267,0.7640946343568726,0.7310705195094092,0.7214173477098276
3,17548,0,0,1,0,0,0,1,0,0,0,0,0,1.608671843854799,-0.864053487092656,-0.19912390866027618,1.5975322745112692,1.6415851847843086,1.3743175490630306
2,605,0,0,0,1,0,0,1,0,0,0,0,0,-1.0168320989844222,0.6794468509495154,0.24688321836967267,-1.221969529415306,-1.2595644839837519,-1.0907138233929392
1,4704,0,0,0,1,0,0,0,0,0,1,0,0,0.6709918642693631,0.1181740007523599,0.24688321836967267,0.897090002466617,0.8292632775292516,0.8146888050459997
2,15065,0,0,0,1,0,0,0,0,0,0,1,0,2.6713758207182936,-1.004371699641946,0.6928903453996215,2.2447763993120233,2.221815118537921,1.907297305269726
3,1409,0,1,0,0,0,0,0,1,0,0,0,0,-0.6209227742705714,-0.5834170619940807,2.922925980549366,-0.5392599731186192,-0.5632885634794179,-0.5710585610914108
4,4444,0,1,0,0,0,0,1,0,0,0,0,0,0.004197212119719449,-1.0745308059165861,-1.5371452897501228,0.27644495128781116,0.24903334377563913,0.12181512197729417
0,8104,0,0,0,0,1,0,0,0,0,1,0,0,2.5255144905605587,-0.02214421179692524,2.476918853519417,1.9610529473445697,1.9450900732092749,1.8007013540283867
2,2360,0,0,0,1,0,0,0,1,0,0,0,0,-0.16250145091769158,-1.7059627623883868,0.6928903453996215,0.10798415168213499,0.07050105646683526,-0.10470127441055158
2,803,0,0,0,1,0,1,0,0,0,0,0,0,-0.9543201003453932,0.18833310702700495,0.6928903453996215,-1.1067068770535269,-1.1702983403293503,-1.0374158477722701
6,725,0,0,0,0,1,0,1,0,0,0,0,0,-1.0168320989844222,-0.9342125933673011,1.5849045994595192,-1.2308358872892886,-1.1881515690602302,-1.1973097746342785
4,643,0,0,0,0,1,0,0,0,1,0,0,0,-0.9751574332250695,-0.37293974317014555,-0.19912390866027618,-1.1244395928014932,-1.1078120397712687,-1.0773893294877719
3,6856,0,0,1,0,0,1,0,0,0,0,0,0,0.5459678669913048,0.5391286384002253,-1.5371452897501228,0.7108964871129754,0.7757035913366099,0.7480663355201618
4,854,0,0,1,0,0,0,0,0,1,0,0,0,-0.9751574332250695,0.46896953212558024,-0.645131035690225,-1.133305950675476,-1.1613717259639103,-1.0240913538671024
2,1955,0,1,0,0,0,0,0,1,0,0,0,0,-0.20417611667704433,1.8019925513438164,2.476918853519417,-0.15800658453735303,-0.13481107393828862,0.0551926524514574
1,4990,0,0,0,1,0,0,1,0,0,0,0,0,0.4626185354725993,-2.126917400036247,0.24688321836967267,0.8438918552227189,0.7846302057020508,0.4815764574168141
5,842,0,0,1,0,0,0,1,0,0,0,0,0,-0.9959947661047459,0.3988104258509352,-0.645131035690225,-1.2042368136673396,-1.1881515690602302,-1.0773893294877719
3,5383,0,0,0,0,1,0,0,0,0,1,0,0,0.4626185354725993,0.46896953212558024,-0.19912390866027618,0.6222329083731455,0.5525382322006053,0.6014969025633211
3,982,0,0,0,0,1,1,0,0,0,0,0,0,-0.829296103067335,-1.8462809749376718,-0.19912390866027618,-0.8141170672120907,-0.7686006938845418,-0.9041709087205959
2,855,0,0,1,0,0,0,0,0,0,1,0,0,-0.829296103067335,0.18833310702700495,-0.645131035690225,-0.8761815723299707,-0.9382063668279057,-0.8242239452895914
3,1888,0,0,1,0,0,0,1,0,0,0,0,0,-0.5792481085112187,-0.02214421179692524,-0.645131035690225,-0.5037945416226873,-0.4650958054595756,-0.4511381159449038
3,8818,0,0,0,1,0,0,0,0,1,0,0,0,1.0669011889832138,-1.004371699641946,0.6928903453996215,1.1985461701820368,1.2398875383395,0.9879072258131759
1,3908,0,0,0,0,1,0,0,0,0,0,0,1,0.9210398588254791,1.1004014885973759,1.1388974724295704,0.9768872233324634,0.909602806818213,1.001231719718343
1,5550,0,0,0,0,1,0,0,0,1,0,0,0,0.9002025259458027,1.1705605948720208,0.24688321836967267,0.9502881497105143,0.9274560355490931,1.01455621362351
4,9168,0,0,0,0,1,1,0,0,0,0,0,0,0.5876425327506576,-1.0745308059165861,0.24688321836967267,0.781827350104839,0.8381898918946915,0.6148213964684882
2,1132,0,0,0,1,0,0,0,0,0,1,0,0,-0.5584107756315423,-1.6358036561137417,1.1388974724295704,-0.43286367863082376,-0.4204627336323748,-0.5577340671862431
2,1371,0,0,1,0,0,0,0,0,1,0,0,0,-0.5584107756315423,-0.7237352745433658,-0.645131035690225,-0.45059639437879007,-0.41153611926693484,-0.4777871037552386
2,687,0,1,0,0,0,0,1,0,0,0,0,0,-0.829296103067335,1.521356126245241,-1.091138162720174,-0.9382460774478515,-0.9024999093661449,-0.7176279940482521
2,4871,0,0,1,0,0,0,0,0,1,0,0,0,0.212570540916483,0.1181740007523599,-0.19912390866027618,0.3828412457756065,0.409712402353563,0.3749805061754748
2,689,0,0,0,1,0,0,0,0,1,0,0,0,-0.9126454345860405,0.048014894477714835,1.1388974724295704,-1.0269096561876805,-1.072105582309508,-0.9707933782464326
3,1844,0,0,1,0,0,0,0,0,1,0,0,0,-0.43338677835348427,0.1181740007523599,-0.645131035690225,-0.29986831052108015,-0.25978367505445094,-0.2512707073673929
1,1940,0,0,0,0,1,0,0,1,0,0,0,0,-0.20417611667704433,-0.5834170619940807,0.24688321836967267,-0.025011216427608625,0.03479459900507448,-0.06472779269504904
5,855,0,0,0,0,1,0,0,0,0,0,0,1,-0.8709707688266878,1.1705605948720208,-0.645131035690225,-0.982577866817766,-1.045325739213188,-0.8375484391947585
4,872,0,0,0,1,0,0,0,1,0,0,0,0,-1.0168320989844222,0.048014894477714835,1.1388974724295704,-1.186504097919374,-1.232784640887432,-1.1173628112032739
2,15615,0,0,0,1,0,0,0,0,0,0,1,0,2.713050486477646,-1.2850081247405214,1.5849045994595192,2.315707262303887,2.257521575999681,1.907297305269726
4,1270,0,0,0,0,1,0,0,0,0,0,0,1,-0.475061444112837,0.8197650634988005,-0.19912390866027618,-0.42399732075684105,-0.40260950490149405,-0.3045686829880625
1,6149,0,0,0,0,1,0,0,1,0,0,0,0,1.0460638561035374,-0.4430988494447906,0.24688321836967267,1.1098825914422077,1.1506213946850976,0.9879072258131759
3,449,0,0,0,0,1,0,0,0,0,0,1,0,-0.9959947661047459,0.7496059572241555,0.24688321836967267,-1.2397022451632713,-1.214931412156551,-1.0773893294877719
1,2429,0,0,0,1,0,1,0,0,0,0,0,0,-0.16250145091769158,-0.864053487092656,1.1388974724295704,0.08138507806018673,-0.009838472822126295,-0.06472779269504904
4,1002,0,0,0,1,0,0,1,0,0,0,0,0,-0.9751574332250695,-0.16246242434621536,0.6928903453996215,-1.1244395928014932,-1.1702983403293503,-1.0773893294877719
3,872,0,0,1,0,0,0,1,0,0,0,0,0,-1.0168320989844222,-0.02214421179692524,-1.091138162720174,-1.2131031715413223,-1.2506378696183118,-1.1440117990136087
2,904,0,0,0,0,1,0,1,0,0,0,0,0,-0.8084587701876588,-0.864053487092656,2.476918853519417,-0.8141170672120907,-0.8578668375389441,-0.8508729330999262
5,1337,0,0,0,0,1,0,1,0,0,0,0,0,-0.7459467715486297,-1.4954854435644516,0.6928903453996215,-0.66338898335438,-0.6614813214992594,-0.757601475763754
3,12210,0,0,1,0,0,0,0,0,1,0,0,0,1.4836478465767409,-0.6535761682687258,-1.5371452897501228,1.5266014115194055,1.5166125836681454,1.3076950795371927
3,13135,0,0,1,0,0,0,0,0,1,0,0,0,1.4628105136970646,-0.7237352745433658,-1.5371452897501228,1.4911359800234738,1.561245655495347,1.3210195734423609
6,875,1,0,0,0,0,1,0,0,0,0,0,0,-0.9959947661047459,0.46896953212558024,1.5849045994595192,-1.1953704557933569,-1.1524451115984695,-1.0507403416774372
2,5038,0,0,0,1,0,0,0,1,0,0,0,0,0.4626185354725993,-1.776121868663027,0.24688321836967267,0.7108964871129754,0.6864374476822084,0.4282784817961444
3,720,0,0,1,0,0,0,0,0,1,0,0,0,-0.9959947661047459,-0.02214421179692524,-0.19912390866027618,-1.1776377400453906,-1.206004797791111,-1.1040383172981068
4,1778,0,0,1,0,0,0,0,1,0,0,0,0,-0.5792481085112187,0.3988104258509352,-1.091138162720174,-0.5037945416226873,-0.4650958054595756,-0.4111646342294018
3,10479,0,0,0,1,0,0,0,0,0,0,1,0,1.733695841132857,-0.5132579557194357,1.1388974724295704,1.6773294953771156,1.6594384135151885,1.4675890063992016
1,558,0,0,1,0,0,0,1,0,0,0,0,0,-1.0168320989844222,-1.1446899121912313,-0.19912390866027618,-1.1421723085494586,-1.1792249546947904,-1.1706607868239436
3,1026,0,0,0,1,0,0,0,1,0,0,0,0,-0.8709707688266878,-0.864053487092656,0.6928903453996215,-0.8939142880779369,-0.9471329811933457,-0.9308198965309307
5,965,0,0,0,1,0,0,0,0,1,0,0,0,-0.9751574332250695,0.1181740007523599,0.24688321836967267,-1.1510386664234422,-1.1970781834256712,-1.0773893294877719
3,829,0,0,1,0,0,1,0,0,0,0,0,0,-0.9334827674657169,-0.3027806368955055,-0.645131035690225,-1.0535087298096297,-1.045325739213188,-0.9974423660567675
4,844,0,0,0,1,0,0,0,1,0,0,0,0,-1.0376694318640987,0.1181740007523599,0.6928903453996215,-1.2663013187852203,-1.3131241701763934,-1.1839852807291114
5,8438,0,0,0,0,1,0,0,0,0,1,0,0,0.9210398588254791,-0.3027806368955055,-1.091138162720174,1.074417159946276,1.097061708492457,0.9612582380028405
6,2489,0,0,1,0,0,0,0,0,0,0,1,0,-0.20417611667704433,-0.2326215306208604,-1.091138162720174,-0.025011216427608625,0.02586798463963448,-0.02475431097954709
3,2513,0,0,0,0,1,0,0,0,1,0,0,0,-0.20417611667704433,-2.4777129314094677,0.6928903453996215,0.12571686743010127,0.19547365758299837,-0.13135026222088642
3,561,0,0,0,1,0,0,0,0,1,0,0,0,-0.9959947661047459,-1.3551672310151663,0.6928903453996215,-1.1067068770535269,-1.0810321966749488,-1.1306873051084416
3,1787,0,0,1,0,0,1,0,0,0,0,0,0,-0.600085441390895,0.46896953212558024,-1.091138162720174,-0.5481263309926019,-0.5275821060176571,-0.4511381159449038
2,5324,0,0,0,0,1,0,0,0,0,0,1,0,0.85852786018645,0.25849221330165,-0.645131035690225,0.9148227182145825,1.0613552510306963,0.9479337440976733
0,3450,0,0,1,0,0,0,1,0,0,0,0,0,0.4417812025929229,0.18833310702700495,-0.19912390866027618,0.60450019262518,0.5703914609314861,0.5615234208478186
2,11560,0,0,0,0,1,0,0,0,0,1,0,0,1.8795571712905916,1.310878807421311,0.6928903453996215,1.5354677693933885,1.6237319560534278,1.6408074271663777
4,1856,0,0,1,0,0,0,0,1,0,0,0,0,-0.5584107756315423,-0.16246242434621536,-0.645131035690225,-0.4151309628828583,-0.4561691910941356,-0.42448912813456896
2,5496,0,0,1,0,0,0,0,0,1,0,0,0,0.608479865630334,0.46896953212558024,-0.645131035690225,0.7463619186089071,0.7846302057020508,0.7613908294253301
3,984,0,0,1,0,0,0,1,0,0,0,0,0,-0.9334827674657169,0.46896953212558024,-0.19912390866027618,-1.0446423719356468,-1.0810321966749488,-0.9441443904360979
3,878,0,0,1,0,0,0,1,0,0,0,0,0,-0.9126454345860405,-0.02214421179692524,-0.19912390866027618,-1.009176940439715,-1.054252353578628,-0.9574688843412655
1,2095,0,0,0,0,1,0,0,0,1,0,0,0,0.02503454499939583,1.0302423823227358,1.1388974724295704,0.08138507806018673,0.05264782773595526,0.17511309759796384
3,1319,0,0,1,0,0,1,0,0,0,0,0,0,-0.6834347729096005,0.1181740007523599,-0.645131035690225,-0.6545226254803972,-0.6257748640374987,-0.5843830549965779
3,4514,0,0,0,1,0,0,0,0,0,1,0,0,0.42094386971324654,-2.3373947188601822,1.1388974724295704,0.5601684032552654,0.5079051603734046,0.2150865793134664
4,2202,0,0,0,0,1,0,0,0,0,0,1,0,-0.18333878379736795,0.9600832760480906,-0.19912390866027618,-0.042743932175574914,-0.13481107393828862,0.01521917073595486
5,10395,0,0,1,0,0,0,0,0,1,0,0,0,0.9210398588254791,-0.2326215306208604,0.24688321836967267,1.021219012702378,1.0613552510306963,0.9346092501925062
2,5789,0,0,0,0,1,0,0,1,0,0,0,0,0.4417812025929229,0.3988104258509352,-1.091138162720174,0.5779011190032309,0.6150245327586868,0.6014969025633211
1,765,0,0,0,0,1,0,0,0,1,0,0,0,-0.829296103067335,1.0302423823227358,-0.645131035690225,-0.8850479302039534,-0.9203531380970249,-0.7442769818585869
3,1629,0,0,1,0,0,0,1,0,0,0,0,0,-0.6209227742705714,-0.2326215306208604,-0.645131035690225,-0.5392599731186192,-0.5811417922102979,-0.544409573281076
2,1284,0,0,1,0,0,0,0,0,1,0,0,0,-0.600085441390895,1.0302423823227358,0.24688321836967267,-0.6013244782364999,-0.5811417922102979,-0.4511381159449038
5,1768,0,0,0,0,1,0,0,0,1,0,0,0,-0.600085441390895,0.6092877446748703,0.6928903453996215,-0.5747254046145509,-0.5543619491139772,-0.4644626098500715
3,844,0,0,0,1,0,0,1,0,0,0,0,0,-1.0376694318640987,0.048014894477714835,0.24688321836967267,-1.2131031715413223,-1.2684910983491926,-1.1440117990136087
3,1626,0,1,0,0,0,0,0,1,0,0,0,0,-0.6209227742705714,-2.828508462782688,1.5849045994595192,-0.39739824713489197,-0.4293893479978148,-0.6643300184275824
1,1059,0,0,0,0,1,0,1,0,0,0,0,0,-0.5792481085112187,1.5915152325198862,-1.091138162720174,-0.5835917624885336,-0.5543619491139772,-0.3711911525138999
6,1941,0,0,1,0,0,0,0,0,0,1,0,0,-0.49589877699251317,-0.2326215306208604,-0.645131035690225,-0.3796655313869265,-0.36690304743973323,-0.3711911525138999
2,4253,0,0,0,0,1,1,0,0,0,0,0,0,0.23340787379615938,-1.7059627623883868,0.24688321836967267,0.5335693296333164,0.5793180752969261,0.308358036649638
2,6888,0,0,0,1,0,0,0,0,1,0,0,0,0.9002025259458027,-0.37293974317014555,0.6928903453996215,1.021219012702378,0.9631624930108539,0.8679867806666695
6,903,0,0,1,0,0,0,1,0,0,0,0,0,-1.0168320989844222,-0.0923033180715703,-0.19912390866027618,-1.1953704557933569,-1.2238580265219912,-1.1306873051084416
3,1822,0,0,1,0,0,1,0,0,0,0,0,0,-0.5792481085112187,-0.16246242434621536,-0.645131035690225,-0.51266089949667,-0.4829490341904556,-0.4777871037552386
2,1040,0,0,1,0,0,1,0,0,0,0,0,0,-0.7876214373079824,-0.16246242434621536,-0.645131035690225,-0.7786516357161589,-0.8221603800771834,-0.757601475763754
4,3123,0,0,1,0,0,0,0,0,1,0,0,0,-0.18333878379736795,-0.5834170619940807,-0.3775267594722551,0.01932057294230591,0.05264782773595526,-0.02475431097954709
2,1342,0,0,1,0,0,0,0,0,0,0,1,0,-0.4125494454738079,0.32865131957629506,0.24688321836967267,-0.3176010262690457,-0.2865635181507717,-0.2512707073673929
1,4497,0,0,0,1,0,0,0,1,0,0,0,0,0.4417812025929229,0.7496059572241555,1.1388974724295704,0.5956338347511972,0.5346850034697254,0.6148213964684882
1,454,0,0,1,0,0,1,0,0,0,0,0,0,-0.9959947661047459,-0.02214421179692524,-1.091138162720174,-1.186504097919374,-1.1702983403293503,-1.0907138233929392
3,2917,0,0,1,0,0,0,1,0,0,0,0,0,-0.20417611667704433,0.5391286384002253,0.24688321836967267,-0.08707572154548944,-0.05447154464932707,-0.011429817074379971
6,13597,0,0,1,0,0,0,1,0,0,0,0,0,0.8376905273067736,-0.0923033180715703,-0.19912390866027618,0.9768872233324634,0.9363826499145339,0.8679867806666695
6,2938,0,0,0,0,1,0,0,0,0,1,0,0,-0.18333878379736795,0.6794468509495154,-0.19912390866027618,-0.06047664792354041,-0.009838472822126295,0.04186815854628969
2,2868,0,0,0,0,1,0,1,0,0,0,0,0,-0.09998945227866245,0.9600832760480906,-0.645131035690225,0.04591964656425495,-0.027691701553006286,0.10849062807212706
3,505,0,0,0,1,0,0,0,0,0,1,0,0,-0.9959947661047459,-0.7237352745433658,1.1388974724295704,-1.186504097919374,-1.1792249546947904,-1.1573362929187765
7,938,0,0,0,0,1,0,0,0,0,0,1,0,-0.7876214373079824,-1.1446899121912313,0.24688321836967267,-0.7963843514641243,-0.7596740795191018,-0.8242239452895914
6,945,0,0,0,0,1,0,0,0,1,0,0,0,-0.8084587701876588,0.9600832760480906,-0.19912390866027618,-0.9293797195738688,-0.8935732950007041,-0.757601475763754
7,1046,0,0,1,0,0,0,0,0,0,0,1,0,-0.766784104428306,0.3988104258509352,-1.9831524167800716,-0.8052507093381072,-0.741820850788221,-0.6909790062379173
2,2656,0,0,1,0,0,0,1,0,0,0,0,0,-0.20417611667704433,0.6092877446748703,-0.19912390866027618,-0.0782093636715067,-0.05447154464932707,0.0018946768307877403
3,3038,0,0,1,0,0,0,0,0,0,1,0,0,-0.20417611667704433,-0.16246242434621536,-0.645131035690225,-0.016144858553625876,-0.0009118584566855066,-0.02475431097954709
3,10977,0,0,0,1,0,0,0,0,0,1,0,0,1.54615984521577,-0.5132579557194357,1.1388974724295704,1.5000023378974565,1.5433924267644663,1.334344067347528
1,9900,0,0,0,0,1,0,1,0,0,0,0,0,1.6711838424938283,0.18833310702700495,-0.19912390866027618,1.5443341272673712,1.6148053416879877,1.4809135003043699
2,4851,0,0,0,0,1,0,0,1,0,0,0,0,0.42094386971324654,-0.2326215306208604,2.030911726489468,0.5247029717593337,0.5614648465660461,0.468251963511647
3,2683,0,0,0,1,0,1,0,0,0,0,0,0,-0.18333878379736795,0.6794468509495154,0.24688321836967267,-0.05161029004955766,-0.1794441457654894,0.0018946768307877403
3,5075,0,0,1,0,0,0,0,0,0,0,1,0,0.7126665300287154,0.8197650634988005,-0.645131035690225,0.8704909288446679,0.8381898918946915,0.8946357684770037
1,4355,0,0,0,0,1,0,1,0,0,0,0,0,0.4417812025929229,0.7496059572241555,-0.19912390866027618,0.5513020453812819,0.5793180752969261,0.6148213964684882
2,526,0,0,1,0,0,0,0,0,0,1,0,0,-0.9543201003453932,-0.3027806368955055,-0.19912390866027618,-1.0535087298096297,-1.054252353578628,-1.0107668599619353
4,3083,0,0,0,0,1,0,0,1,0,0,0,0,-0.16250145091769158,1.0302423823227358,-0.19912390866027618,-0.03387757430159138,-0.0009118584566855066,0.09516613416695935
3,7026,0,1,0,0,0,1,0,0,0,0,0,0,0.42094386971324654,-0.7237352745433658,1.5849045994595192,0.5956338347511972,0.6507309902204477,0.4815764574168141
3,1024,0,0,1,0,0,0,1,0,0,0,0,0,-0.7876214373079824,0.46896953212558024,-1.091138162720174,-0.8229834250860734,-0.8400136088080633,-0.7309524879534192
6,633,0,0,0,0,1,0,0,1,0,0,0,0,-1.1418560962624804,-0.4430988494447906,-0.19912390866027618,-1.4879602656347939,-1.4738032287543166,-1.4105016771169572
2,2553,0,0,0,1,0,0,0,0,0,1,0,0,0.004197212119719449,0.5391286384002253,0.6928903453996215,0.20551408829594758,0.15976720012123757,0.2284110732186335
4,5088,0,0,0,1,0,0,0,1,0,0,0,0,0.212570540916483,0.6794468509495154,0.24688321836967267,0.3651085300276402,0.39185917362268224,0.4282784817961444
5,1013,0,0,1,0,0,0,1,0,0,0,0,0,-1.0376694318640987,-0.02214421179692524,-0.19912390866027618,-1.2308358872892886,-1.2684910983491926,-1.1573362929187765
2,692,0,0,1,0,0,0,0,0,0,0,1,0,-0.829296103067335,-0.37293974317014555,-1.091138162720174,-0.8495824987080225,-0.8310869944426234,-0.8108994513844237
4,544,0,0,0,0,1,0,0,0,0,1,0,0,-1.0168320989844222,-0.2326215306208604,-0.645131035690225,-1.2042368136673396,-1.1970781834256712,-1.1306873051084416
6,13096,0,0,1,0,0,0,0,0,1,0,0,0,0.9418771917051556,-0.3027806368955055,-0.19912390866027618,1.0389517284503442,1.0792084797615769,0.9346092501925062
3,1798,0,0,1,0,0,0,0,1,0,0,0,0,-0.45422411123316064,0.46896953212558024,-0.19912390866027618,-0.3707991735129437,-0.3579764330742933,-0.2912441890828954
5,724,0,0,0,0,1,0,0,1,0,0,0,0,-0.9543201003453932,-1.4954854435644516,1.1388974724295704,-1.0535087298096297,-1.0185458961168672,-1.0907138233929392
4,3580,0,0,0,1,0,0,0,0,0,0,1,0,0.212570540916483,0.32865131957629506,0.24688321836967267,0.400573961523572,0.3561527161609215,0.3883050000806425
3,7948,0,0,0,1,0,0,0,0,1,0,0,0,0.9418771917051556,-0.37293974317014555,-0.19912390866027618,1.0832835178202587,1.0524286366652562,0.9346092501925062
6,779,0,0,1,0,0,0,0,0,1,0,0,0,-0.9959947661047459,-1.004371699641946,0.24688321836967267,-1.1421723085494586,-1.1167386541367088,-1.1306873051084416
4,3153,0,0,0,0,1,0,0,0,0,1,0,0,0.06670921075874835,0.9600832760480906,1.1388974724295704,0.16118229892603306,0.22225350067931915,0.28170904883930314
4,586,0,1,0,0,0,0,0,0,0,0,1,0,-1.0168320989844222,1.521356126245241,-1.091138162720174,-1.2663013187852203,-1.2952709414455126,-1.0640648355826043
3,1279,0,0,1,0,0,0,0,1,0,0,0,0,-0.6625974400299242,0.46896953212558024,-1.5371452897501228,-0.6190571939844655,-0.6257748640374987,-0.5177605854707411
2,626,0,0,0,1,0,1,0,0,0,0,0,0,-0.9543201003453932,-0.37293974317014555,0.24688321836967267,-1.1155732349275105,-1.1078120397712687,-1.0640648355826043
4,648,0,0,0,1,0,0,0,0,0,0,1,0,-0.9959947661047459,0.6092877446748703,0.24688321836967267,-1.1776377400453906,-1.206004797791111,-1.0507403416774372
6,626,0,0,0,0,1,0,0,0,0,1,0,0,-1.0376694318640987,0.3988104258509352,-0.645131035690225,-1.301766750281152,-1.2684910983491926,-1.1573362929187765
3,6915,0,0,0,0,1,0,1,0,0,0,0,0,0.4626185354725993,-1.2148490184658762,0.6928903453996215,0.7197628449869581,0.76677697697117,0.5348744330374837
7,943,0,0,1,0,0,0,1,0,0,0,0,0,-1.0376694318640987,-0.02214421179692524,-1.091138162720174,-1.2574349609112376,-1.241711255252872,-1.1573362929187765
4,773,0,0,1,0,0,0,0,0,1,0,0,0,-0.9959947661047459,0.1181740007523599,-1.091138162720174,-1.159905024297425,-1.1881515690602302,-1.0773893294877719
5,752,0,0,0,1,0,0,0,0,1,0,0,0,-0.9751574332250695,-0.7938943808180109,0.24688321836967267,-1.1155732349275105,-1.0988854254058287,-1.0907138233929392
3,15826,0,0,1,0,0,0,0,0,0,0,1,0,2.567189156319911,-1.2850081247405214,1.1388974724295704,2.164979178446177,2.266448190365121,1.8406748357438893
0,6564,1,0,0,0,0,0,0,0,0,1,0,0,2.963098481033763,5.87122071527317,-1.091138162720174,1.8103248634868592,1.7933376289967917,2.533548518812595
2,11212,0,1,0,0,0,1,0,0,0,0,0,0,1.4836478465767409,1.310878807421311,1.5849045994595192,1.2162788859300022,1.3559335250902225,1.3609930551578624
2,14107,0,0,0,1,0,0,1,0,0,0,0,0,1.7545331740125334,-1.5656445498390967,0.24688321836967267,1.695062211125081,1.775484400265911,1.3743175490630306
2,773,0,0,1,0,0,0,1,0,0,0,0,0,-0.7876214373079824,-0.3027806368955055,-0.19912390866027618,-0.8318497829600562,-0.8221603800771834,-0.7975749574792566
